campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSC,SBTL_UPC,2005,2005,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_FISH,2004,2004,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,LA_CRUZ_UC,35.7130,-121.3254,Piedras Blancas SMR,SMR,MPA
UCSB,SBTL_FISH,2011,2011,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_UPC,2012,2012,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_FISH,2010,2010,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_QUAD,2010,2010,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_FISH,2013,2013,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_FISH,2012,2012,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_UPC,2011,2011,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_SWATH,2013,2013,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_SWATH,2012,2012,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_SWATH,2010,2010,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_SWATH,2011,2011,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSB,SBTL_UPC,2010,2010,LEO_CARRILLO,34.0376,-118.9220,Point Dume SMCA,reference,reference
UCSC,SBTL_UPC,2002,2002,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2001,2001,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2002,2002,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2001,2001,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2003,2003,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2002,2002,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2001,2001,LINGCOD_DC,36.5620,-121.9622,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2003,2003,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2002,2002,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2001,2001,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2001,2001,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2002,2002,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2002,2002,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2001,2001,LINGCOD_UC,36.5655,-121.9686,Carmel Bay SMCA,reference,reference
UCSB,SBTL_FISH,2010,2010,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_UPC,2010,2010,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_UPC,2012,2012,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_FISH,2013,2013,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_QUAD,2010,2010,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_FISH,2011,2011,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_FISH,2012,2012,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_SWATH,2013,2013,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_SWATH,2012,2012,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_UPC,2011,2011,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_SWATH,2011,2011,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSB,SBTL_SWATH,2010,2010,LITTLE_DUME,34.0049,-118.7891,Point Dume SMR,SMR,MPA
UCSC,SBTL_UPC,2023,2023,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2017,2017,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2021,2021,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2019,2019,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2016,2016,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2018,2018,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2017,2017,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2020,2020,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2020,2020,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2019,2019,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2021,2021,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2016,2016,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2022,2022,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2023,2023,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2021,2021,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2020,2020,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2019,2019,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2018,2018,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2017,2017,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2016,2016,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2023,2023,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2022,2022,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2011,2011,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2018,2018,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2022,2022,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,LITTLE_IRISH_CEN,35.1781,-120.8177,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2011,2011,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2017,2017,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2021,2021,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2011,2011,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2010,2010,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2009,2009,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2009,2009,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2022,2022,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2023,2023,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2022,2022,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2021,2021,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2020,2020,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2019,2019,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2018,2018,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2017,2017,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2010,2010,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2019,2019,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2018,2018,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2023,2023,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2022,2022,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2021,2021,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2018,2018,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2020,2020,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2011,2011,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2010,2010,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2009,2009,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2007,2007,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2023,2023,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2019,2019,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2020,2020,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2017,2017,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,LITTLE_IRISH_DC,35.1759,-120.8125,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2017,2017,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2021,2021,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2016,2016,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2022,2022,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2011,2011,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2011,2011,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2017,2017,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2021,2021,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2020,2020,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2019,2019,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2016,2016,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2022,2022,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2010,2010,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2009,2009,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2023,2023,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2022,2022,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2018,2018,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2020,2020,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2019,2019,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2017,2017,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2016,2016,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2023,2023,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2010,2010,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2020,2020,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2009,2009,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2007,2007,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2010,2010,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_FISH,2011,2011,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2009,2009,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2019,2019,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2023,2023,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2021,2021,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2018,2018,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_SWATH,2018,2018,LITTLE_IRISH_UC,35.1842,-120.8251,Point Buchon SMR,reference,reference
UCSC,SBTL_UPC,2021,2021,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2017,2017,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2018,2018,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2016,2016,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2010,2010,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2008,2008,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2019,2019,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2007,2007,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2022,2022,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2019,2019,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2019,2019,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2020,2020,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2016,2016,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2017,2017,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2011,2011,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2022,2022,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2018,2018,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2008,2008,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2007,2007,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2016,2016,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2023,2023,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2022,2022,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2021,2021,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2020,2020,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2018,2018,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2023,2023,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2017,2017,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2010,2010,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2021,2021,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2011,2011,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2010,2010,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2023,2023,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2007,2007,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_SWATH,2020,2020,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2008,2008,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_UPC,2011,2011,LONE_TREE,36.5664,-121.9707,Carmel Bay SMCA,reference,reference
UCSC,SBTL_FISH,2009,2009,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2002,2002,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2006,2006,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2009,2009,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2005,2005,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2004,2004,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2011,2011,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2002,2002,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2010,2010,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2009,2009,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2004,2004,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2005,2005,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2003,2003,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2010,2010,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2007,2007,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2006,2006,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2005,2005,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2004,2004,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2003,2003,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2002,2002,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2010,2010,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2011,2011,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2006,2006,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2003,2003,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2011,2011,LOPEZ_DC,36.0222,-121.5812,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2001,2001,LOPEZ_OLD_UC,36.0310,-121.5826,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2001,2001,LOPEZ_OLD_UC,36.0310,-121.5826,Big Creek SMR,reference,reference
UCSC,SBTL_FISH,2001,2001,LOPEZ_OLD_UC,36.0310,-121.5826,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2004,2004,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2003,2003,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2002,2002,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2001,2001,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_UPC,2011,2011,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
UCSC,SBTL_SWATH,2011,2011,LOPEZ_UC,36.0290,-121.5817,Big Creek SMR,reference,reference
